name,mission,star_id,ra,dec,dist_pc,disposition,probability,radius_earth,period_days,top_reasons
TOI-6488.01,TESS,238124845,105.597221,-50.87235,298.567,CANDIDATE,0.979667301397499,3.89202,8.0850515,log_prad:+2.35;duration_ratio:+0.88;log_period:+0.79
TOI-6489.01,TESS,423445163,157.820359,-18.808544,186.872,CANDIDATE,0.98056002787836,3.08813,2.917882,log_prad:+2.12;duration_ratio:+1.09;koi_steff:+0.91
TOI-649.01,TESS,35582553,102.22267,-13.527269,430.622,CANDIDATE,0.01349789234870405,9.49947,0.9370901,koi_steff:-1.66;log_period:-0.94;log_prad:+0.75
TOI-6490.01,TESS,118754987,134.581948,-22.700934,965.524,CANDIDATE,0.9622729470514553,12.3266,7.842208,duration_ratio:+1.68;log_prad:+1.68;koi_steff:-1.15
TOI-6491.01,TESS,25212199,143.525469,-34.03832,641.243,CANDIDATE,0.9841890393068262,8.43121,7.5520411,log_prad:+1.76;duration_ratio:+1.42;log_depth:+1.04
TOI-6492.01,TESS,47143972,145.012087,-10.977168,214.326,CANDIDATE,0.016367554868495098,12.4424,731.8319734,log_prad:+1.45;log_period:-1.23;log_depth:-1.16
TOI-6493.01,TESS,445522339,112.981285,-49.134121,104.516,CANDIDATE,0.9859421050186506,3.39378,3.0667073,log_prad:+2.16;koi_steff:+1.49;duration_ratio:+1.19
TOI-6494.01,TESS,438376091,142.372527,-54.433148,1136.24,CANDIDATE,0.0020531157236648463,,3.5327892,koi_steff:-2.13;log_prad:-1.52;duration_ratio:-1.45
TOI-6495.01,TESS,36808091,150.719276,-46.374718,966.05,CANDIDATE,0.9967750328687058,11.6911,3.7781679,duration_ratio:+2.15;log_prad:+2.00;log_depth:+1.37
TOI-6496.01,TESS,374741750,151.048914,-60.126229,1713.43,CANDIDATE,0.0027984771444302704,,0.9942215,log_prad:-1.19;duration_ratio:-1.10;log_insol:-0.91
TOI-6497.01,TESS,303426966,164.141735,-57.704427,957.246,CANDIDATE,0.18022842932600122,16.8452,2.1439841,koi_steff:-1.79;log_depth:+1.16;koi_srad:+0.73
TOI-6498.01,TESS,371596277,147.885334,-67.113047,332.357,CANDIDATE,0.9700580422556891,12.0156,22.5095172,log_prad:+1.82;duration_ratio:+1.65;koi_steff:+0.90
TOI-6499.01,TESS,45881495,149.637654,-37.707584,260.803,CANDIDATE,0.6897768746775228,10.2153,9.0441543,log_prad:+1.52;koi_steff:+1.21;koi_srad:-0.98
TOI-650.01,TESS,349373192,110.261044,-60.155475,402.762,FALSE POSITIVE,0.0004834174736464226,,0.76983,koi_steff:-1.41;log_prad:-1.19;duration_ratio:-1.00
TOI-6500.01,TESS,72806004,152.56752,-40.64736,343.112,CANDIDATE,0.862436668255695,7.75741,4.4156851,log_prad:+1.53;log_depth:+0.95;log_period:+0.64
TOI-6501.01,TESS,35973654,149.365272,-42.861181,709.759,CANDIDATE,0.9879558692421608,9.08219,4.4581792,log_prad:+1.63;duration_ratio:+1.60;koi_srad:+1.04
TOI-6502.01,TESS,75580659,139.172161,-44.584808,1355.12,CANDIDATE,0.09402364826170698,15.3998,5.0711656,koi_steff:-2.39;duration_ratio:+1.63;log_prad:-0.95
TOI-6503.01,TESS,358838026,151.611142,-47.02428,1079.16,CANDIDATE,0.9506719015675781,13.6119,3.9535041,log_prad:+1.84;log_depth:+1.19;duration_ratio:+1.08
TOI-6504.01,TESS,177257073,102.292945,-76.245719,789.385,CANDIDATE,0.9850283410437194,9.18199,6.8328077,log_prad:+1.86;duration_ratio:+1.46;koi_srad:+0.83
TOI-6505.01,TESS,376800517,153.470526,-63.490143,231.356,CANDIDATE,0.3445739294773759,11.9336,15.8951857,log_depth:-2.38;log_prad:+1.69;duration_ratio:+1.49
TOI-6506.01,TESS,469008497,144.065386,-49.245674,435.115,CANDIDATE,0.908403233965143,9.66071,13.0795854,log_prad:+1.69;duration_ratio:+1.08;log_period:+0.56
TOI-6507.01,TESS,54145416,160.602735,-30.249932,322.179,CANDIDATE,0.9754695395531029,6.02919,5.267165,log_prad:+1.91;duration_ratio:+0.90;koi_steff:+0.88
TOI-6508.01,TESS,142277868,180.764269,-33.6655,48.4666,CONFIRMED,0.4098339548469952,10.231,18.9926881,log_depth:-2.07;log_prad:+1.64;duration_ratio:+1.41
TOI-6509.01,TESS,358164738,139.106048,-63.641065,900.01,CANDIDATE,0.7490495899173863,16.2862,5.6022404,duration_ratio:+1.64;log_depth:+1.41;log_prad:-0.88
TOI-651.01,TESS,72090501,92.105662,-11.147333,74.834,CANDIDATE,0.00047262886900662653,,1.0697877,koi_steff:-1.49;log_prad:-1.19;duration_ratio:-1.15
TOI-6510.01,TESS,361154154,143.692557,-63.735512,501.914,CANDIDATE,0.9750443347688487,10.1109,37.98781,log_prad:+1.81;log_depth:+1.08;koi_srad:+0.93
TOI-6511.01,TESS,303030789,155.164204,-69.488366,539.43,CANDIDATE,0.8679862668495772,9.42089,21.5962209,duration_ratio:+1.40;log_prad:+1.28;log_depth:+0.82
TOI-6512.01,TESS,72542944,151.587915,-39.092019,1515.49,CANDIDATE,0.08870482617581311,15.7428,2.5011016,log_depth:+1.07;koi_steff:-1.06;log_prad:-0.59
TOI-6513.01,TESS,29780740,64.961341,-69.854207,340.166,CANDIDATE,0.978426913477629,9.94252,2.4214702,duration_ratio:+1.57;log_prad:+1.57;koi_steff:+1.17
TOI-6514.01,TESS,439618305,143.52393,-54.905421,965.229,CANDIDATE,0.018208361502961373,16.953,4.0236761,koi_steff:-2.08;duration_ratio:+0.96;log_prad:-0.88
TOI-6515.01,TESS,101961987,153.714224,-43.515162,1093.34,CANDIDATE,0.9897621617514377,13.2182,3.8149372,log_prad:+2.06;duration_ratio:+2.03;log_depth:+1.30
TOI-6516.01,TESS,446524637,155.886327,-52.953355,762.45,CANDIDATE,0.9737179582455754,10.5098,18.8392786,log_prad:+1.72;log_depth:+1.01;koi_srad:+0.86
TOI-6517.01,TESS,5709314,143.595647,-41.525772,461.438,CANDIDATE,0.2260903391788711,6.08823,2.6185048,koi_steff:-1.93;log_prad:+1.30;log_depth:+0.65
TOI-6518.01,TESS,139314045,151.834712,-53.343307,802.838,CANDIDATE,0.03400042174040366,15.7016,2.1978944,duration_ratio:-1.71;log_prad:-0.53;koi_srad:+0.41
TOI-6519.01,TESS,188128470,162.168812,-24.719427,521.207,CANDIDATE,0.12013962791533206,13.8002,10.397262,duration_ratio:-2.90;log_prad:+0.97;koi_steff:+0.78
TOI-652.01,TESS,22221375,149.123515,-24.099186,45.683,CONFIRMED,0.8707934196924633,2.12827,3.9846589,log_prad:+1.79;duration_ratio:+0.97;log_period:+0.83
TOI-6520.01,TESS,382688257,137.2905,-51.073956,1261.35,CANDIDATE,0.04955382807210471,19.3547,7.6016156,duration_ratio:-1.51;log_prad:-1.28;log_period:+0.49
TOI-6521.01,TESS,382187347,81.237585,-57.035477,358.254,CANDIDATE,0.6249473766459557,12.2522,3.581253,log_depth:-2.56;log_prad:+1.72;duration_ratio:+1.63
TOI-6522.01,TESS,71674064,156.403066,-32.592827,182.154,CANDIDATE,0.9765937816033885,4.7507,4.7383479,log_prad:+2.09;koi_steff:+0.99;duration_ratio:+0.76
TOI-6523.01,TESS,167720788,103.402787,-64.437403,708.281,CANDIDATE,0.36419700193045784,14.0451,7.809463,log_prad:-1.51;duration_ratio:+1.08;koi_srad:+0.72
TOI-6524.01,TESS,356921678,135.557036,-62.647058,200.435,CANDIDATE,0.02163225600124142,16.072,0.8515408,log_depth:-2.33;koi_steff:+1.30;log_prad:-0.81
TOI-6525.01,TESS,147193084,162.271012,-45.085546,703.497,CANDIDATE,0.019798231009715162,15.334,731.3548427,duration_ratio:-2.38;log_depth:+1.13;log_period:-0.76
TOI-6526.01,TESS,57694405,174.125644,-31.535144,355.397,CANDIDATE,0.9639971870954169,7.68311,14.7478214,log_prad:+1.95;log_depth:+1.05;koi_steff:+0.78
TOI-6527.01,TESS,437774844,141.611472,-59.673478,336.274,CANDIDATE,0.005297850852089526,14.3807,5.389491,log_depth:-2.62;log_prad:-1.72;duration_ratio:+0.87
TOI-6528.01,TESS,363417404,164.296604,-27.523698,449.808,CANDIDATE,0.03369768677475456,8.94439,1484.1934287,duration_ratio:-2.54;log_depth:+1.58;log_prad:+1.43
TOI-6529.01,TESS,54238138,160.949007,-33.155027,92.6712,CANDIDATE,0.8731997910608326,2.1911,7.4476397,log_prad:+2.02;log_period:+0.94;duration_ratio:+0.79
TOI-653.01,TESS,33153766,144.77363,-45.426185,213.947,FALSE POSITIVE,0.010939053839384016,21.715,0.68831,koi_teq:-1.50;log_insol:-1.04;log_prad:-0.77
TOI-6530.01,TESS,49066806,164.676291,-35.341072,86.8636,CANDIDATE,0.9450950172084496,2.92256,5.332805,log_prad:+2.27;duration_ratio:+0.98;koi_steff:+0.91
TOI-6531.01,TESS,297853363,142.493224,-50.725186,1111.68,CANDIDATE,0.02978241119402744,16.839,4.416076,duration_ratio:-1.97;log_prad:-0.69;koi_srad:+0.45
TOI-6532.01,TESS,72542131,151.681083,-39.710775,682.391,CANDIDATE,0.13281203780582612,18.8155,5.4736892,log_prad:-1.80;koi_srad:+0.81;log_depth:+0.69
TOI-6533.01,TESS,464544047,156.617346,-56.545537,1350.5,CANDIDATE,0.13657656340441598,11.1837,2.8656356,koi_steff:-2.67;log_prad:+1.49;duration_ratio:+1.36
TOI-6534.01,TESS,459604398,163.090977,-56.263899,1102.52,CANDIDATE,0.004738249489309692,,3.4542618,log_prad:-1.42;duration_ratio:-1.20;log_insol:-0.88
TOI-6535.01,TESS,46104747,132.023404,-58.758544,637.497,CANDIDATE,0.2293138580698911,7.56184,20.8359197,koi_steff:-2.98;log_prad:+1.48;log_depth:+0.69
TOI-6536.01,TESS,280647591,144.357907,-48.275231,643.227,CANDIDATE,0.7831506991472746,6.48085,4.2380294,log_prad:+1.53;duration_ratio:+1.28;log_depth:+0.66
TOI-6537.01,TESS,80384677,165.14022,-49.077328,428.196,CANDIDATE,0.19860495197815461,3.9626,3.6477926,duration_ratio:-2.81;log_prad:+1.62;koi_steff:+0.97
TOI-6538.01,TESS,306248357,166.557921,-54.573252,666.515,CANDIDATE,0.9597335862917694,9.5585,5.7180689,duration_ratio:+2.04;log_prad:+1.54;log_period:+0.86
TOI-6539.01,TESS,310497279,152.680945,-48.27263,1724.86,CANDIDATE,0.04111869643551682,14.3865,2.3645949,koi_steff:-2.53;log_depth:+0.91;koi_srad:+0.91
TOI-654.01,TESS,35009898,164.724551,-5.547545,57.7553,CONFIRMED,0.9900332901435029,2.6103318,1.5275639,log_prad:+2.24;koi_steff:+1.43;duration_ratio:+1.14
TOI-6540.01,TESS,142171554,179.97778,-30.221599,796.484,CANDIDATE,0.9862217114967529,10.6956,4.5127799,log_prad:+1.69;duration_ratio:+1.58;koi_srad:+0.95
TOI-6541.01,TESS,457337619,157.243507,-58.794138,64.4175,CANDIDATE,0.1794118561964221,1.10037,5.8991458,log_period:+0.73;log_prad:+0.47;duration_ratio:-0.38
TOI-6542.01,TESS,255851356,198.58223,-59.692251,260.511,FALSE POSITIVE,0.2511265563243818,10.1612,2.4018591,duration_ratio:+1.71;koi_teq:-1.68;log_insol:-1.33
TOI-6543.01,TESS,390151888,183.61147,-58.058789,115.665,CANDIDATE,0.9688009663084473,3.54892,15.5523703,log_prad:+2.20;duration_ratio:+1.21;log_period:+0.87
TOI-6545.01,TESS,72504017,187.651542,-43.953561,346.576,CANDIDATE,0.4100033531036887,5.60938,5.6177467,log_prad:+1.42;log_depth:+0.97;koi_steff:-0.79
TOI-6546.01,TESS,9385460,191.702821,-24.42739,773.974,CONFIRMED,0.8881413134663524,14.3326751,3.3779614,duration_ratio:+1.54;log_depth:+1.28;koi_srad:+0.91
TOI-6547.01,TESS,915110182,163.101036,-61.446859,566.459,CONFIRMED,0.005469416361206168,18.2238418,1.4328255,log_depth:-2.50;log_prad:-1.73;duration_ratio:+1.00
TOI-6548.01,TESS,302212110,132.767883,-69.344177,971.803,CANDIDATE,0.20748756217647088,10.3970349,8.5473,koi_steff:-2.36;log_prad:+1.37;log_depth:+0.68
TOI-6549.01,TESS,290777444,84.858988,-52.933311,575.271,CANDIDATE,0.22623459227283646,19.1369245,6.1079575,log_prad:-2.13;duration_ratio:+1.08;koi_srad:+0.70
TOI-655.01,TESS,35516889,148.416767,-45.659108,268.325,CONFIRMED,0.31297399958930927,16.4131054,0.7888389,duration_ratio:+1.27;log_prad:-0.63;log_depth:+0.55
TOI-6550.01,TESS,133850380,121.454664,-41.135631,553.272,CANDIDATE,0.10199176552691697,15.9616,6.9153868,koi_steff:-1.70;log_prad:-1.11;duration_ratio:+0.89
TOI-6551.01,TESS,166527623,207.526001,-40.835896,127.28,CONFIRMED,0.9712358795801769,9.3800527,6.9593972,log_prad:+1.60;duration_ratio:+1.30;koi_srad:+0.98
TOI-6552.01,TESS,220460087,74.756626,-56.715996,698.403,CANDIDATE,0.996535849073202,13.5836554,3.2706204,log_prad:+2.09;duration_ratio:+1.61;koi_srad:+1.22
TOI-6553.01,TESS,324422520,209.162375,-61.182993,227.014,CANDIDATE,0.6603108483969948,4.36152,3.6342494,log_prad:+1.77;log_period:+0.63;log_insol:-0.62
TOI-6554.01,TESS,94483093,241.922414,-33.249367,220.877,CANDIDATE,0.9624836977548409,3.60255,2.6141047,log_prad:+2.20;duration_ratio:+0.93;log_depth:+0.78
TOI-6555.01,TESS,259606227,223.62771,-68.384542,261.077,CANDIDATE,0.7446018998729208,3.76774,10.1298877,koi_steff:-2.35;log_prad:+2.04;duration_ratio:+1.22
TOI-6556.01,TESS,179739873,213.667189,-41.559703,212.894,CANDIDATE,0.9692242150443173,5.94559,12.9623248,log_prad:+1.92;koi_srad:+0.91;log_period:+0.67
TOI-6557.01,TESS,141074654,228.503044,-45.012267,168.977,CANDIDATE,0.9836968989544929,3.44886,12.5383316,log_prad:+2.43;log_depth:+1.10;log_period:+0.78
TOI-6558.01,TESS,420529106,216.133991,-52.831718,70.5122,CANDIDATE,0.8085806379219268,2.39108,9.5327064,log_prad:+2.02;log_period:+0.71;duration_ratio:+0.69
TOI-6559.01,TESS,313671132,202.157881,-62.169938,177.911,CANDIDATE,0.7192911837783945,6.17234,733.3796728,log_prad:+1.68;log_depth:+1.67;log_period:-1.20
TOI-656.01,TESS,36734222,154.908187,-9.806443,86.7467,CONFIRMED,0.9320436258123339,13.1118363,0.8134733,log_prad:+1.86;duration_ratio:+1.85;koi_steff:+0.89
TOI-6560.01,TESS,47667,220.409244,-26.790781,176.365,CANDIDATE,0.1650911427962829,8.17561,17.2051468,koi_steff:-1.53;duration_ratio:-1.47;log_prad:+1.14
TOI-6561.01,TESS,3728481,245.224446,-38.690224,360.452,CANDIDATE,0.06582670306259823,15.5264,3.1739329,duration_ratio:-1.84;log_prad:-0.73;koi_steff:+0.64
TOI-6562.01,TESS,368713985,220.299751,-32.363352,758.968,CANDIDATE,0.7732331796038142,17.3607607,4.0947485,koi_srad:+1.17;duration_ratio:+1.12;log_prad:-0.89
TOI-6563.01,TESS,210441429,212.200442,-55.712303,441.968,CANDIDATE,0.2903569438820604,19.9376761,2.4053036,log_prad:-1.70;duration_ratio:+1.28;log_depth:+1.04
TOI-6564.01,TESS,453668803,205.817879,-56.156449,191.372,CANDIDATE,0.7999394221171741,16.4220671,3.9854465,duration_ratio:+1.37;log_depth:+1.20;log_prad:-0.84
TOI-6565.01,TESS,392914193,218.729436,-34.057153,457.078,CANDIDATE,0.01318108380994108,6.173706,0.8778729,koi_teq:-1.16;log_period:-1.11;log_insol:-1.03
TOI-6566.01,TESS,121560868,225.706366,-40.167615,793.88,CANDIDATE,0.20174742840931237,10.7098887,7.5837846,koi_steff:-1.47;log_prad:+1.18;log_depth:+0.94
TOI-6567.01,TESS,366316586,219.042483,-34.496057,260.813,CANDIDATE,0.9711617086456737,10.6945832,4.9486116,log_prad:+1.75;log_depth:+0.89;log_period:+0.73
TOI-6568.01,TESS,253126207,194.684003,-58.476742,366.686,CANDIDATE,0.06448457300056804,18.6840757,17.4368079,log_prad:-1.90;koi_steff:-0.98;koi_srad:+0.70
TOI-6569.01,TESS,22560356,184.800928,-46.780305,233.338,CANDIDATE,0.015239150929590646,19.9345,5.9337178,log_prad:-2.13;log_depth:-1.11;koi_steff:+1.02
TOI-657.01,TESS,48103627,147.4067,-33.218503,562.256,CONFIRMED,0.993673442007518,13.0582928,4.5696698,log_prad:+1.89;duration_ratio:+1.83;koi_srad:+1.10
TOI-6570.01,TESS,73310180,190.438688,-45.743629,533.016,CANDIDATE,0.9899021759062722,8.3173,10.9799801,log_prad:+2.01;log_depth:+1.05;koi_srad:+0.78
TOI-6571.01,TESS,243550555,206.394609,-42.826302,218.468,CANDIDATE,0.9575787433442564,3.827,11.5379235,log_prad:+2.29;duration_ratio:+0.94;log_period:+0.72
TOI-6572.01,TESS,124617560,200.007062,-34.634937,1077.53,CANDIDATE,0.7261221435451714,14.2198,3.6462287,duration_ratio:+1.43;log_depth:+1.19;log_prad:-0.90
TOI-6573.01,TESS,419503191,191.300944,-55.318965,825.215,CANDIDATE,0.5003015730729373,11.849,8.1618477,koi_steff:-2.66;log_prad:+1.43;log_depth:+0.99
TOI-6574.01,TESS,464542805,156.512015,-56.329798,537.819,CANDIDATE,0.8237508124362452,8.3339,13.0953097,log_prad:+1.52;log_depth:+1.04;duration_ratio:-1.00
TOI-6575.01,TESS,272251987,187.583215,-59.413143,578.91,CANDIDATE,0.6437870900699424,4.70927,3.3047459,koi_steff:-2.14;log_prad:+1.60;duration_ratio:+1.59
TOI-6576.01,TESS,304363215,164.927622,-58.659028,466.577,CANDIDATE,0.8757526833931549,9.91342,19.3111424,duration_ratio:+1.48;log_prad:+1.39;log_depth:+0.68
TOI-6577.01,TESS,144321743,189.630031,-41.47389,214.986,CANDIDATE,0.009017443609064769,15.2287,729.9391752,duration_ratio:-2.40;log_depth:+1.08;log_period:-0.97
TOI-6578.01,TESS,144077896,188.132336,-37.073844,75.4617,CANDIDATE,0.9864969510956332,2.11364,2.7543175,log_prad:+2.07;koi_steff:+1.34;duration_ratio:+1.31
TOI-6579.01,TESS,308010949,167.212209,-54.315121,1207.19,CANDIDATE,0.3785854607908979,13.0505,3.4732477,koi_steff:-2.72;log_prad:+1.58;duration_ratio:+1.01
TOI-658.01,TESS,48476907,150.152654,-34.681865,212.005,FALSE POSITIVE,0.09894144365945301,7.15211,4.7192734,koi_steff:-2.38;log_prad:+1.14;duration_ratio:-1.02
TOI-6580.01,TESS,170627138,185.624262,-32.33691,580.95,CANDIDATE,0.9655822537310973,9.91407,10.9600975,log_prad:+1.76;duration_ratio:+1.69;log_depth:+0.93
TOI-6581.01,TESS,94012094,176.397049,-50.56653,303.927,CANDIDATE,0.9850502773179565,5.59825,4.9156665,log_prad:+1.94;duration_ratio:+1.20;koi_srad:+0.85
TOI-6582.01,TESS,438629686,201.899291,-46.386792,1116.12,CANDIDATE,0.005443058752818089,14.4539,19.6500878,koi_steff:-2.37;log_prad:-1.23;duration_ratio:-0.60
TOI-6583.01,TESS,377771417,154.698501,-62.793024,639.815,CANDIDATE,0.09617165506762383,13.1669,7.447404,koi_steff:-3.45;log_prad:+1.17;log_depth:+1.02
TOI-6584.01,TESS,374155286,149.911356,-62.975497,612.225,CANDIDATE,0.9618463388002992,10.2036,3.6850751,log_prad:+1.56;log_depth:+1.19;koi_srad:+0.84
TOI-6585.01,TESS,162729620,170.889648,-45.647015,590.249,FALSE POSITIVE,0.9854231928937911,9.8672,13.4364908,log_prad:+1.65;duration_ratio:+1.65;koi_srad:+1.00
TOI-6586.01,TESS,363259409,147.396642,-63.494029,883.252,CANDIDATE,0.984319492957642,12.0431,5.0953453,duration_ratio:+2.12;log_prad:+1.82;log_depth:+1.42
TOI-6587.01,TESS,131312528,191.679388,-35.418044,338.067,CANDIDATE,0.906026322122005,8.55494,17.0116833,log_prad:+1.66;duration_ratio:+1.47;log_depth:+0.75
TOI-6588.01,TESS,289389326,202.23874,-56.782537,315.113,CANDIDATE,0.576632729857341,13.2509,1.7988855,log_depth:-2.14;log_prad:+1.79;duration_ratio:+1.49
TOI-6589.01,TESS,91794828,171.473891,-53.310061,1325.9,CANDIDATE,0.20070654629224904,17.6594,3.0589547,koi_steff:-2.22;duration_ratio:+1.38;log_depth:+1.03
TOI-659.01,TESS,48476908,150.153861,-34.681446,245.318,CANDIDATE,0.6008816415355539,9.68968,4.7192771,log_prad:+1.22;log_depth:+1.06;duration_ratio:-0.91
TOI-6590.01,TESS,72123144,186.345676,-44.04327,949.219,CANDIDATE,0.6026492470077621,14.5208,7.0911739,log_prad:-1.25;koi_srad:+1.24;duration_ratio:+0.87
TOI-6591.01,TESS,463868678,154.896239,-57.071089,1245.89,CANDIDATE,0.078072044284208,11.6578,5.7881587,duration_ratio:-2.79;log_prad:+0.97;koi_srad:+0.68
TOI-6592.01,TESS,398945279,190.637818,-34.090596,511.237,CANDIDATE,0.4637731794924592,16.5009,9.5098954,log_depth:+1.06;log_prad:-0.75;log_period:+0.43
TOI-6593.01,TESS,241297273,203.604407,-49.291192,431.429,CANDIDATE,0.950798016046252,9.45527,8.4325164,log_prad:+1.75;log_depth:+0.88;koi_steff:+0.70
TOI-6594.01,TESS,49411575,205.607979,-29.800642,1006.66,CANDIDATE,0.3394848977578126,15.7041,2.67581,log_depth:+1.31;log_prad:-0.79;koi_srad:+0.61
TOI-6595.01,TESS,361344753,143.94571,-60.083478,151.511,CANDIDATE,0.9391849960131489,3.23033,7.5138657,log_prad:+2.27;koi_steff:+0.77;log_period:+0.65
TOI-6596.01,TESS,306249066,166.728463,-54.738876,221.906,CANDIDATE,0.777436851238336,10.1227,26.1622122,log_prad:+1.44;koi_steff:-0.96;log_depth:+0.84
TOI-6597.01,TESS,131195882,190.978266,-33.265959,571.796,CANDIDATE,0.14771336316796438,6.92737,0.9097915,log_prad:+1.14;log_period:-1.02;log_insol:-0.67
TOI-6598.01,TESS,22452837,184.349287,-46.173632,992.387,CANDIDATE,0.255217039521835,11.7906,10.8089555,koi_steff:-3.24;log_prad:+1.36;log_depth:+0.86
TOI-6599.01,TESS,166145361,205.923928,-40.041874,16.9227,CANDIDATE,0.9800812116666726,1.0369208,2.2059167,koi_steff:+1.45;duration_ratio:+1.43;log_prad:+1.30
TOI-660.01,TESS,53189332,166.429628,-5.079485,352.181,CONFIRMED,0.9901423741263655,11.4812614,9.2897006,log_prad:+1.76;duration_ratio:+1.64;koi_srad:+1.02
TOI-6600.01,TESS,325647810,187.441996,-69.651839,174.42,CANDIDATE,0.9713439650109279,4.18884,3.8030207,log_prad:+2.06;duration_ratio:+1.26;log_depth:+0.82
TOI-6601.01,TESS,167573692,101.568127,-62.347402,168.1966,CANDIDATE,0.10719523461855666,11.9952,32.5444769,log_depth:-1.99;log_prad:+1.64;koi_steff:+1.01
TOI-6602.01,TESS,392027961,174.171991,-71.183844,447.901,CANDIDATE,0.7154143593667414,5.90757,1.5840089,log_prad:+1.65;log_depth:+0.55;koi_srad:+0.53
TOI-6603.01,TESS,90048949,204.212654,-55.270452,1310.99,CANDIDATE,0.21126154326648283,14.6529,5.015806,koi_steff:-1.60;duration_ratio:+1.60;log_prad:-0.97
TOI-6604.01,TESS,56884,220.652699,-25.55393,662.96,CANDIDATE,0.8405643232234009,13.4773,3.917482,log_prad:+1.77;koi_steff:-1.73;log_depth:+1.09
TOI-6605.01,TESS,263207857,230.389105,-66.264426,536.703,CANDIDATE,0.9606310917228509,9.70951,12.2981251,log_prad:+1.81;duration_ratio:+1.63;log_period:+0.61
TOI-6606.01,TESS,242532142,215.116596,-44.354316,723.354,CANDIDATE,0.6662212367716123,15.299,2.5354002,log_depth:+1.01;koi_srad:+0.99;log_prad:-0.79
TOI-6607.01,TESS,400968492,167.584824,-69.344992,741.795,CANDIDATE,0.8051938585772258,10.3662,11.1860909,koi_steff:-2.16;duration_ratio:+1.53;log_prad:+1.44
TOI-6608.01,TESS,366315051,218.944637,-32.719293,390.235,CANDIDATE,0.9297362804302256,13.336,7.3144752,log_prad:+1.67;log_depth:+0.81;log_period:+0.75
TOI-6609.01,TESS,291668351,217.985495,-54.400652,514.266,CANDIDATE,0.9050731577906906,10.6791,12.9414603,log_prad:+1.57;duration_ratio:+1.42;log_depth:+0.65
TOI-661.01,TESS,53735810,158.22503,-34.989907,500.258,CONFIRMED,0.7544561189838208,13.0323437,4.0860495,koi_steff:-2.38;log_prad:+1.68;duration_ratio:+1.52
TOI-6610.01,TESS,289076007,224.571478,-49.275979,407.645,CANDIDATE,0.6899135937887585,14.2867,3.1651539,duration_ratio:+1.32;log_depth:+1.29;koi_steff:-0.86
TOI-6611.01,TESS,403368444,229.883712,-73.522601,534.334,CANDIDATE,0.9269985354973778,12.6672,6.5568726,log_prad:+1.53;log_depth:+0.91;koi_srad:+0.77
TOI-6612.01,TESS,76706043,229.294897,-33.969293,180.958,CANDIDATE,0.5253713279149779,14.0426,2.3207203,log_depth:+0.86;log_prad:-0.80;koi_srad:+0.67
TOI-6613.01,TESS,426904354,237.006147,-66.810824,1002.32,CANDIDATE,0.47322300383386634,17.7461,2.5001306,log_depth:+0.99;koi_srad:+0.94;log_prad:-0.88
TOI-6614.01,TESS,149179763,81.700204,-65.289713,388.523,CANDIDATE,0.8544652323682708,11.9941,25.0709977,log_prad:+1.77;log_depth:+0.71;log_period:+0.59
TOI-6615.01,TESS,145804834,230.134223,-45.54122,358.155,CANDIDATE,0.4453578785450171,11.6235,3.5911377,log_prad:+1.40;koi_steff:-1.10;log_depth:+0.67
TOI-6617.01,TESS,439381274,195.799598,-64.822103,580.371,CANDIDATE,0.26075264949396565,8.30372,4.315664,koi_steff:-1.70;log_prad:+1.07;koi_srad:+0.90
