kepid,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_quarters
5881688,CONFIRMED,4.190425659,1.6110000e-06,-1.6110000e-06,171.4412200,3.060000e-04,-3.060000e-04,2.85890,0.02240,-0.02240,11111111111111111000000000000000
6022556,CONFIRMED,3.709870784,3.0430000e-06,-3.0430000e-06,171.9879820,6.380000e-04,-6.380000e-04,3.06940,0.02650,-0.02650,11110111011101110000000000000000
6032497,CONFIRMED,16.329752700,3.6110000e-05,-3.6110000e-05,177.2950600,1.810000e-03,-1.810000e-03,6.27100,0.11200,-0.11200,11111111111111111000000000000000
6061119,CONFIRMED,27.807566216,4.7470000e-06,-4.7470000e-06,186.7135520,1.340000e-04,-1.340000e-04,4.21587,0.00935,-0.00935,11111111111111111000000000000000
6191521,CONFIRMED,80.872346900,1.4680000e-04,-1.4680000e-04,203.8950000,1.310000e-03,-1.310000e-03,11.19500,0.13000,-0.13000,11111111111111111000000000000000
6267425,FALSE POSITIVE,3.166465862,2.2220000e-06,-2.2220000e-06,172.0026270,5.860000e-04,-5.860000e-04,2.93810,0.03270,-0.03270,01110111011101110000000000000000
3531558,CONFIRMED,24.993243190,6.1270000e-05,-6.1270000e-05,138.6816700,1.970000e-03,-1.970000e-03,5.94090,0.06690,-0.06690,11111111111111111000000000000000
6276477,CONFIRMED,10.355331160,2.0870000e-05,-2.0870000e-05,170.9372900,1.600000e-03,-1.600000e-03,3.17750,0.06020,-0.06020,11111111111111111000000000000000
6863998,CONFIRMED,16.085189370,3.0220000e-05,-3.0220000e-05,180.2831900,1.450000e-03,-1.450000e-03,3.98400,0.08750,-0.08750,11111111111111111000000000000000
6867155,CANDIDATE,235.998639900,2.7730000e-04,-2.7730000e-04,208.3998220,8.980000e-04,-8.980000e-04,8.22840,0.06060,-0.06060,11111111111111111000000000000000
6948054,CONFIRMED,7.490183050,1.1810000e-05,-1.1810000e-05,174.9503700,1.240000e-03,-1.240000e-03,2.72970,0.04240,-0.04240,11111111111111111000000000000000
6948054,CONFIRMED,36.276123800,1.0550000e-04,-1.0550000e-04,201.2869000,2.220000e-03,-2.220000e-03,4.78650,0.07560,-0.07560,11111111111111111000000000000000
6948054,CONFIRMED,17.460879310,5.2780000e-05,-5.2780000e-05,137.2659400,2.420000e-03,-2.420000e-03,2.26410,0.07210,-0.07210,11111111111111111000000000000000
6435936,CONFIRMED,56.056075400,2.7530000e-04,-2.7530000e-04,201.1657800,3.290000e-03,-3.290000e-03,4.68500,0.13200,-0.13200,11111111111111111000000000000000
6522242,CONFIRMED,41.408316686,6.5800000e-06,-6.5800000e-06,195.7874500,1.230000e-04,-1.230000e-04,5.02640,0.01360,-0.01360,11111111111111111000000000000000
6526710,CANDIDATE,39.748930770,1.5540000e-05,-1.5540000e-05,172.8546440,3.010000e-04,-3.010000e-04,7.30510,0.02130,-0.02130,11111111111111111000000000000000
6587280,CONFIRMED,5.715425977,7.7790000e-06,-7.7790000e-06,174.8793100,1.100000e-03,-1.100000e-03,2.52420,0.04180,-0.04180,11110111011101110000000000000000
9471974,CONFIRMED,49.183941850,2.4750000e-05,-2.4750000e-05,141.9119240,5.690000e-04,-5.690000e-04,11.33640,0.05100,-0.05100,11111111111111111000000000000000
6587280,CONFIRMED,20.026141200,1.2720000e-04,-1.2720000e-04,146.9110900,3.960000e-03,-3.960000e-03,1.61100,0.19500,-0.19500,11110111011101110000000000000000
6599919,CANDIDATE,13.610148190,5.9690000e-06,-5.9690000e-06,173.9873190,3.460000e-04,-3.460000e-04,2.59400,0.01940,-0.01940,11111111111111111000000000000000
6675056,FALSE POSITIVE,10.443319910,2.2870000e-05,-2.2870000e-05,175.4046000,1.850000e-03,-1.850000e-03,2.74300,0.50500,-0.50500,01111111111111111000000000000000
6685526,CONFIRMED,2.237489571,5.0220000e-06,-5.0220000e-06,170.8191400,1.730000e-03,-1.730000e-03,1.81190,0.05540,-0.05540,11111111111111111000000000000000
6756669,FALSE POSITIVE,5.851520671,3.3100000e-07,-3.3100000e-07,173.8228336,4.480000e-05,-4.480000e-05,3.11058,0.00627,-0.00627,11110111011101110000000000000000
6784235,CONFIRMED,3.167893418,3.8690000e-06,-3.8690000e-06,172.1479590,9.880000e-04,-9.880000e-04,2.18140,0.03240,-0.03240,11111111111111111000000000000000
6849310,CONFIRMED,4.311780262,4.3420000e-06,-4.3420000e-06,173.5764830,8.480000e-04,-8.480000e-04,2.72510,0.03140,-0.03140,01111111111111111000000000000000
6849310,CONFIRMED,20.050449400,8.8260000e-05,-8.8260000e-05,188.0882100,3.100000e-03,-3.100000e-03,4.55600,0.09860,-0.09860,01111111111111111000000000000000
6849310,CONFIRMED,9.767345030,3.0520000e-05,-3.0520000e-05,186.5771800,2.390000e-03,-2.390000e-03,1.65850,0.07770,-0.07770,01111111111111111000000000000000
6862328,CANDIDATE,119.020704400,1.1790000e-04,-1.1790000e-04,222.2364920,7.040000e-04,-7.040000e-04,8.14050,0.03820,-0.03820,11111111111111111000000000000000
9471974,CONFIRMED,190.320046800,5.3270000e-04,-5.3270000e-04,312.6849800,1.470000e-03,-1.470000e-03,15.28400,0.20900,-0.20900,11111111111111111000000000000000
6862603,FALSE POSITIVE,2.861159894,3.0590000e-06,-3.0590000e-06,171.6481060,8.800000e-04,-8.800000e-04,1.88320,0.08780,-0.08780,01111111111111111000000000000000
7366258,CONFIRMED,26.444393370,3.6500000e-05,-3.6500000e-05,194.1207400,1.080000e-03,-1.080000e-03,3.97830,0.04170,-0.04170,11111111111111111000000000000000
7366258,CONFIRMED,51.539979720,5.6130000e-05,-5.6130000e-05,174.0550110,8.800000e-04,-8.800000e-04,6.39940,0.04380,-0.04380,11111111111111111000000000000000
7366258,CONFIRMED,5.902245782,7.3730000e-06,-7.3730000e-06,136.7839300,1.010000e-03,-1.010000e-03,2.90030,0.03170,-0.03170,11111111111111111000000000000000
7366258,CONFIRMED,2.382951591,2.8080000e-06,-2.8080000e-06,135.0808410,9.810000e-04,-9.810000e-04,1.88760,0.02970,-0.02970,11111111111111111000000000000000
7373451,CONFIRMED,21.022506080,4.0910000e-05,-4.0910000e-05,207.6759300,1.480000e-03,-1.480000e-03,4.10720,0.05380,-0.05380,11111111111111111000000000000000
6948054,CONFIRMED,3.219814777,5.5310000e-06,-5.5310000e-06,133.0040600,1.340000e-03,-1.340000e-03,2.06420,0.03920,-0.03920,11111111111111111000000000000000
6949607,CONFIRMED,5.912273234,7.0390000e-06,-7.0390000e-06,172.1840120,9.400000e-04,-9.400000e-04,2.32540,0.02960,-0.02960,11111111111111111000000000000000
6949607,CONFIRMED,8.985819010,1.4370000e-05,-1.4370000e-05,175.6841800,1.200000e-03,-1.200000e-03,2.86060,0.04130,-0.04130,11111111111111111000000000000000
7031517,CANDIDATE,12.940668656,3.3520000e-06,-3.3520000e-06,179.4230140,2.060000e-04,-2.060000e-04,2.48450,0.01650,-0.01650,11111111111111111000000000000000
11869052,FALSE POSITIVE,20.545237500,1.4280000e-04,-1.4280000e-04,137.9139400,3.580000e-03,-3.580000e-03,2.51700,0.09470,-0.09470,11111111111111111000000000000000
7109675,CONFIRMED,33.601233710,1.7670000e-05,-1.7670000e-05,186.6803430,4.120000e-04,-4.120000e-04,4.40560,0.05780,-0.05780,11111111111111111000000000000000
7109675,CONFIRMED,6.766529280,1.5770000e-05,-1.5770000e-05,138.0637000,1.890000e-03,-1.890000e-03,2.90040,0.05460,-0.05460,11111111111111111000000000000000
7118364,CONFIRMED,4.347288783,8.5120000e-06,-8.5120000e-06,172.2334300,1.570000e-03,-1.570000e-03,2.10240,0.05020,-0.05020,11111111111111111000000000000000
7134976,CONFIRMED,4.601811819,6.1680000e-06,-6.1680000e-06,169.9810800,1.050000e-03,-1.050000e-03,2.26070,0.03670,-0.03670,11111111111111111000000000000000
7134976,CONFIRMED,11.187199050,5.3310000e-05,-5.3310000e-05,137.1781400,4.160000e-03,-4.160000e-03,3.25200,0.12200,-0.12200,11111111111111111000000000000000
7135852,CANDIDATE,4.220965778,2.5840000e-06,-2.5840000e-06,170.6224330,4.910000e-04,-4.910000e-04,3.08540,0.06450,-0.06450,11111111111111111000000000000000
7270230,FALSE POSITIVE,6.998099523,2.3560000e-06,-2.3560000e-06,171.8989130,2.670000e-04,-2.670000e-04,2.04880,0.01420,-0.01420,11111111111111111000000000000000
7287995,CONFIRMED,5.954899930,5.4820000e-06,-5.4820000e-06,170.9558710,7.340000e-04,-7.340000e-04,2.38920,0.02810,-0.02810,11111111111111111000000000000000
7287995,CONFIRMED,12.039874880,1.8250000e-05,-1.8250000e-05,181.2253600,1.170000e-03,-1.170000e-03,2.73630,0.04110,-0.04110,11111111111111111000000000000000
7287995,CONFIRMED,20.837628950,9.6500000e-05,-9.6500000e-05,132.0848800,3.910000e-03,-3.910000e-03,2.37340,0.09870,-0.09870,11111111111111111000000000000000
3247396,FALSE POSITIVE,8.811102200,1.6420000e-05,-1.6420000e-05,136.4568000,1.510000e-03,-1.510000e-03,5.06830,0.07710,-0.07710,11111011101110111000000000000000
7303253,CONFIRMED,23.589171430,5.7860000e-05,-5.7860000e-05,173.8199400,1.940000e-03,-1.940000e-03,5.07300,0.32500,-0.32500,11111111111111111000000000000000
5094751,CONFIRMED,6.481633073,6.0040000e-06,-6.0040000e-06,122.9776570,7.550000e-04,-7.550000e-04,3.78400,0.03390,-0.03390,11111111111111111000000000000000
7678434,CONFIRMED,10.371689280,1.4770000e-05,-1.4770000e-05,172.6172900,1.170000e-03,-1.170000e-03,3.03500,0.04560,-0.04560,11111111111111111000000000000000
7678434,CONFIRMED,3.969962980,1.3950000e-05,-1.3950000e-05,137.7544700,3.100000e-03,-3.100000e-03,1.17570,0.09700,-0.09700,11111111111111111000000000000000
7685981,CONFIRMED,4.408413310,1.4080000e-05,-1.4080000e-05,172.1858200,2.620000e-03,-2.620000e-03,5.01200,0.10600,-0.10600,01101111111111111000000000000000
7708215,FALSE POSITIVE,7.942617600,2.4190000e-05,-2.4190000e-05,174.5256300,2.580000e-03,-2.580000e-03,6.70300,0.17300,-0.17300,11111111111111111000000000000000
7373451,CONFIRMED,226.890477500,9.0570000e-04,-9.0570000e-04,207.3597100,3.620000e-03,-3.620000e-03,7.55800,0.19300,-0.19300,11111111111111111000000000000000
7377033,FALSE POSITIVE,1.956811408,1.0590000e-06,-1.0590000e-06,170.6942080,4.300000e-04,-4.300000e-04,2.19580,0.02570,-0.02570,11111111111111111000000000000000
7380537,CANDIDATE,2.688899233,1.9000000e-07,-1.9000000e-07,170.1020904,5.610000e-05,-5.610000e-05,2.11275,0.00254,-0.00254,11111111111111111000000000000000
7434875,CONFIRMED,9.439459486,4.9910000e-06,-4.9910000e-06,177.1860960,4.180000e-04,-4.180000e-04,2.89790,0.01880,-0.01880,11111111111111111000000000000000
8349582,CONFIRMED,11.523067458,9.4520000e-06,-9.4520000e-06,131.9690550,7.000000e-04,-7.000000e-04,3.87570,0.02090,-0.02090,11111111111111111000000000000000
7434875,CONFIRMED,20.477488430,3.1260000e-05,-3.1260000e-05,178.6678600,1.030000e-03,-1.030000e-03,2.83640,0.04190,-0.04190,11111111111111111000000000000000
7434875,CONFIRMED,3.336123113,4.3590000e-06,-4.3590000e-06,135.3162300,1.090000e-03,-1.090000e-03,1.96160,0.03330,-0.03330,11111111111111111000000000000000
7455287,CONFIRMED,8.010784560,1.0610000e-05,-1.0610000e-05,170.2073900,1.060000e-03,-1.060000e-03,2.31200,0.03360,-0.03360,11111111111111111000000000000000
7455287,CONFIRMED,12.071342050,4.2100000e-05,-4.2100000e-05,143.4594800,2.870000e-03,-2.870000e-03,4.32240,0.09830,-0.09830,11111111111111111000000000000000
7455287,CONFIRMED,20.995878720,7.6620000e-05,-7.6620000e-05,152.3155400,3.050000e-03,-3.050000e-03,2.63330,0.08660,-0.08660,11111111111111111000000000000000
7458762,CONFIRMED,7.411131770,1.3570000e-05,-1.3570000e-05,175.3475400,1.470000e-03,-1.470000e-03,2.52420,0.04920,-0.04920,11111111111111111000000000000000
7552344,FALSE POSITIVE,1.000747038,2.9100000e-07,-2.9100000e-07,169.9742290,2.250000e-04,-2.250000e-04,0.99670,0.03880,-0.03880,11111111111111111000000000000000
757450,CONFIRMED,8.884922995,1.6360000e-06,-1.6360000e-06,169.9916860,1.440000e-04,-1.440000e-04,2.07004,0.00709,-0.00709,11111111111111111000000000000000
7585481,CONFIRMED,8.098889060,2.1810000e-06,-2.1810000e-06,176.6237310,2.160000e-04,-2.160000e-04,4.20241,0.00982,-0.00982,11111111111111111000000000000000
7663691,CONFIRMED,10.006530120,2.0010000e-05,-2.0010000e-05,176.9689800,1.520000e-03,-1.520000e-03,5.34400,0.11400,-0.11400,11111111111111111000000000000000
5812701,CONFIRMED,17.855221681,3.6760000e-06,-3.6760000e-06,146.5964660,1.630000e-04,-1.630000e-04,7.41287,0.00581,-0.00581,11111111111111111000000000000000
8013419,CANDIDATE,12.732624065,4.3970000e-06,-4.3970000e-06,176.9390540,2.730000e-04,-2.730000e-04,2.20830,0.04320,-0.04320,11111111111111111000000000000000
8018547,CANDIDATE,83.924940320,7.9990000e-05,-7.9990000e-05,236.7633400,7.180000e-04,-7.180000e-04,6.79040,0.07480,-0.07480,11111111111111111000000000000000
8039892,CONFIRMED,5.007316661,1.3890000e-06,-1.3890000e-06,173.4339970,2.190000e-04,-2.190000e-04,4.23620,0.02480,-0.02480,11111111111111111000000000000000
8150320,CONFIRMED,2.211116989,2.6910000e-06,-2.6910000e-06,170.1501390,9.690000e-04,-9.690000e-04,1.64850,0.02970,-0.02970,11111111111111111000000000000000
8150320,CONFIRMED,27.954133700,1.7270000e-04,-1.7270000e-04,178.7379100,3.970000e-03,-3.970000e-03,3.95000,0.13800,-0.13800,11111111111111111000000000000000
11086270,CONFIRMED,12.691043870,2.2980000e-05,-2.2980000e-05,137.1259400,1.490000e-03,-1.490000e-03,3.77270,0.04520,-0.04520,11111111111111111000000000000000
7767559,FALSE POSITIVE,4.409409243,5.8310000e-06,-5.8310000e-06,171.8943300,1.050000e-03,-1.050000e-03,3.86360,0.04680,-0.04680,11111111111111111000000000000000
7825899,CONFIRMED,16.239470960,1.5750000e-05,-1.5750000e-05,175.5699070,7.710000e-04,-7.710000e-04,4.03740,0.03450,-0.03450,11111111111111111000000000000000
7825899,CONFIRMED,6.308201629,7.0310000e-06,-7.0310000e-06,174.0476610,8.830000e-04,-8.830000e-04,2.97850,0.03230,-0.03230,11111111111111111000000000000000
7849854,CONFIRMED,2.052349884,1.3700000e-07,-1.3700000e-07,169.8906220,5.250000e-05,-5.250000e-05,2.07780,0.01090,-0.01090,11111111111111111000000000000000
7870390,CONFIRMED,9.770448600,1.4550000e-05,-1.4550000e-05,175.7137200,1.180000e-03,-1.180000e-03,2.45170,0.04430,-0.04430,11111111111111111000000000000000
7870390,CONFIRMED,5.169804269,9.0360000e-06,-9.0360000e-06,172.6315300,1.340000e-03,-1.340000e-03,2.15300,0.04930,-0.04930,11111111111111111000000000000000
5094751,CONFIRMED,21.222611950,2.9080000e-05,-2.9080000e-05,137.5740300,1.130000e-03,-1.130000e-03,6.50930,0.04200,-0.04200,11111111111111111000000000000000
7870390,CONFIRMED,20.090170370,6.6300000e-05,-6.6300000e-05,147.9778800,2.750000e-03,-2.750000e-03,4.15400,0.15400,-0.15400,11111111111111111000000000000000
7907423,CONFIRMED,7.113732570,1.2750000e-05,-1.2750000e-05,174.3235100,1.430000e-03,-1.430000e-03,2.17640,0.04960,-0.04960,11111111111111111000000000000000
7907423,CONFIRMED,3.306551643,6.4000000e-06,-6.4000000e-06,134.3721100,1.590000e-03,-1.590000e-03,1.81770,0.04850,-0.04850,11111111111111111000000000000000
7907423,CONFIRMED,15.368457370,4.0670000e-05,-4.0670000e-05,147.3896500,2.290000e-03,-2.290000e-03,2.47140,0.06900,-0.06900,11111111111111111000000000000000
7938496,CANDIDATE,13.810203180,2.9680000e-05,-2.9680000e-05,172.3353300,1.750000e-03,-1.750000e-03,3.04800,0.06350,-0.06350,11101111111111111000000000000000
8490993,CONFIRMED,4.093578461,8.9550000e-06,-8.9550000e-06,171.0095400,1.760000e-03,-1.760000e-03,2.58330,0.06300,-0.06300,11111111111111111000000000000000
8490993,CONFIRMED,105.145959000,1.9970000e-03,-1.9970000e-03,178.3670000,1.120000e-02,-1.120000e-02,8.59300,0.44600,-0.44600,11111111111111111000000000000000
8505670,CONFIRMED,10.848451800,1.6310000e-05,-1.6310000e-05,171.8058400,1.220000e-03,-1.220000e-03,2.99930,0.04310,-0.04310,11111111111111111000000000000000
8505670,CONFIRMED,6.668332410,3.4490000e-05,-3.4490000e-05,137.4398800,4.050000e-03,-4.050000e-03,1.91500,0.13200,-0.13200,11111111111111111000000000000000
8544996,CONFIRMED,4.082274889,2.4700000e-07,-2.4700000e-07,169.6375652,4.870000e-05,-4.870000e-05,3.23015,0.00288,-0.00288,11111111111111111000000000000000
8552202,CANDIDATE,3.886655224,7.8220000e-06,-7.8220000e-06,169.7381400,1.550000e-03,-1.550000e-03,3.16460,0.06040,-0.06040,11111111111111111000000000000000
8150320,CONFIRMED,42.140608900,3.1430000e-04,-3.1430000e-04,139.0604000,4.850000e-03,-4.850000e-03,5.08300,0.15500,-0.15500,11111111111111111000000000000000
8150320,CONFIRMED,4.617490562,9.4500000e-06,-9.4500000e-06,135.0490900,1.700000e-03,-1.700000e-03,2.26180,0.04770,-0.04770,11111111111111111000000000000000
8150320,CONFIRMED,10.198492550,3.2500000e-05,-3.2500000e-05,137.9206700,2.680000e-03,-2.680000e-03,2.42830,0.07050,-0.07050,11111111111111111000000000000000
8180063,FALSE POSITIVE,5.795063956,5.0320000e-06,-5.0320000e-06,172.6974670,6.900000e-04,-6.900000e-04,3.24960,0.05130,-0.05130,11111111111111111000000000000000
8226994,CONFIRMED,7.156815520,1.2010000e-05,-1.2010000e-05,174.1351100,1.330000e-03,-1.330000e-03,2.58820,0.04630,-0.04630,11111111111111111000000000000000
8226994,CONFIRMED,17.648308510,5.4990000e-05,-5.4990000e-05,133.5453300,2.520000e-03,-2.520000e-03,2.08730,0.07520,-0.07520,11111111111111111000000000000000
8226994,CONFIRMED,4.148107190,3.0530000e-05,-3.0530000e-05,133.3881000,5.580000e-03,-5.580000e-03,2.53500,0.18300,-0.18300,11111111111111111000000000000000
8247638,CONFIRMED,16.514109890,3.3870000e-05,-3.3870000e-05,176.1168600,1.650000e-03,-1.650000e-03,4.15750,0.05390,-0.05390,11101111111111111000000000000000
8247638,CONFIRMED,30.132929800,1.0130000e-04,-1.0130000e-04,190.3833600,2.820000e-03,-2.820000e-03,5.17200,0.11300,-0.11300,11101111111111111000000000000000
8247638,CONFIRMED,4.790908090,2.2820000e-05,-2.2820000e-05,136.3110600,3.920000e-03,-3.920000e-03,2.60300,0.11000,-0.11000,11101111111111111000000000000000
11086270,CONFIRMED,31.719810130,6.3100000e-05,-6.3100000e-05,142.8208300,1.640000e-03,-1.640000e-03,4.81900,0.04980,-0.04980,11111111111111111000000000000000
8247638,CONFIRMED,99.641596200,6.6370000e-04,-6.6370000e-04,198.6866400,5.080000e-03,-5.080000e-03,4.44800,0.14000,-0.14000,11101111111111111000000000000000
8255887,CONFIRMED,4.708326451,7.3000000e-07,-7.3000000e-07,171.4465070,1.210000e-04,-1.210000e-04,3.16114,0.00526,-0.00526,11111111111111111000000000000000
8256049,FALSE POSITIVE,16.371986610,2.8180000e-05,-2.8180000e-05,172.7592600,1.380000e-03,-1.380000e-03,3.84490,0.06540,-0.06540,11111111111111111000000000000000
8414716,CONFIRMED,5.392026903,6.6640000e-06,-6.6640000e-06,171.7270700,9.630000e-04,-9.630000e-04,2.98040,0.03520,-0.03520,11111111111111111000000000000000
9140402,CANDIDATE,2.494170338,1.2640000e-06,-1.2640000e-06,170.8528480,4.260000e-04,-4.260000e-04,1.12210,0.01750,-0.01750,11111111111111111000000000000000
9141746,CONFIRMED,6.491682808,1.6850000e-06,-1.6850000e-06,174.6335530,2.160000e-04,-2.160000e-04,4.30100,0.02720,-0.02720,01101111111111111000000000000000
9159275,FALSE POSITIVE,3.044770796,4.4620000e-06,-4.4620000e-06,172.0191600,1.150000e-03,-1.150000e-03,10.01340,0.06630,-0.06630,11111111111111111000000000000000
9166862,CONFIRMED,3.855603916,3.6800000e-07,-3.6800000e-07,170.6787843,7.480000e-05,-7.480000e-05,3.21790,0.01010,-0.01010,11111111111111111000000000000000
9166870,FALSE POSITIVE,3.855599139,4.0030000e-06,-4.0030000e-06,170.6795700,8.630000e-04,-8.630000e-04,3.18300,0.06160,-0.06160,11111111111111111000000000000000
11449844,CONFIRMED,38.478766290,4.7310000e-06,-4.7310000e-06,151.8528120,1.010000e-04,-1.010000e-04,5.04169,0.00343,-0.00343,11111111111111111000000000000000
8605074,FALSE POSITIVE,37.601661282,5.7900000e-06,-5.7900000e-06,194.7133830,1.230000e-04,-1.230000e-04,8.30604,0.00855,-0.00855,01101111111111111000000000000000
8628973,CONFIRMED,3.314947362,1.7050000e-06,-1.7050000e-06,171.3130580,4.180000e-04,-4.180000e-04,1.80070,0.02840,-0.02840,11111111111111111000000000000000
8655354,FALSE POSITIVE,6.719690890,1.3940000e-05,-1.3940000e-05,173.3577600,1.670000e-03,-1.670000e-03,3.02310,0.08790,-0.08790,11111111111111111000000000000000
8672910,CONFIRMED,39.643155200,1.0410000e-05,-1.0410000e-05,206.5967980,2.020000e-04,-2.020000e-04,6.52920,0.00694,-0.00694,11111111111111111000000000000000
8686150,FALSE POSITIVE,51.425985780,1.2790000e-05,-1.2790000e-05,173.5359330,1.960000e-04,-1.960000e-04,16.94220,0.01480,-0.01480,11111111111111111000000000000000
8689031,CONFIRMED,21.804516110,4.7330000e-05,-4.7330000e-05,190.4973700,1.710000e-03,-1.710000e-03,3.40970,0.07140,-0.07140,11111111111111111000000000000000
8689373,CONFIRMED,10.281945930,1.8840000e-05,-1.8840000e-05,175.3398800,1.440000e-03,-1.440000e-03,3.43660,0.05410,-0.05410,11111111111111111000000000000000
8689373,CONFIRMED,18.119930390,3.7010000e-05,-3.7010000e-05,182.6153500,1.640000e-03,-1.640000e-03,4.23090,0.05810,-0.05810,11111111111111111000000000000000
8689373,CONFIRMED,3.784028670,1.0760000e-05,-1.0760000e-05,133.2813300,2.360000e-03,-2.360000e-03,1.90120,0.06780,-0.06780,11111111111111111000000000000000
8826878,CONFIRMED,5.154481420,1.0260000e-05,-1.0260000e-05,171.6389000,1.570000e-03,-1.570000e-03,3.22800,0.12200,-0.12200,11111111111111111000000000000000
